openalex_id,year,title,abstract,text,cited_by_count
https://openalex.org/W2214183082,2015,Voting rules as error-correcting codes,,Voting rules as error-correcting codes,16
https://openalex.org/W2518366555,2016,Online belief tracking using regression for contingent planning,,Online belief tracking using regression for contingent planning,16
https://openalex.org/W2604324589,2022,On Pareto optimality in social distance games,,On Pareto optimality in social distance games,16
https://openalex.org/W2913483047,2019,Distributional semantics of objects in visual scenes in comparison to text,"The distributional hypothesis states that the meaning of a concept is defined through the contexts it occurs in. In practice, often word co-occurrence and proximity are analyzed in text corpora for a given word to obtain a real-valued semantic word vector, which is taken to (at least partially) encode the meaning of this word. Here we transfer this idea from text to images, where pre-assigned labels of other objects or activations of convolutional neural networks serve as context. We propose a simple algorithm that extracts and processes object contexts from an image database and yields semantic vectors for objects. We show empirically that these representations exhibit on par performance with state-of-the-art distributional models over a set of conventional objects. For this we employ well-known word benchmarks in addition to a newly proposed object-centric benchmark.","Distributional semantics of objects in visual scenes in comparison to text The distributional hypothesis states that the meaning of a concept is defined through the contexts it occurs in. In practice, often word co-occurrence and proximity are analyzed in text corpora for a given word to obtain a real-valued semantic word vector, which is taken to (at least partially) encode the meaning of this word. Here we transfer this idea from text to images, where pre-assigned labels of other objects or activations of convolutional neural networks serve as context. We propose a simple algorithm that extracts and processes object contexts from an image database and yields semantic vectors for objects. We show empirically that these representations exhibit on par performance with state-of-the-art distributional models over a set of conventional objects. For this we employ well-known word benchmarks in addition to a newly proposed object-centric benchmark.",16
https://openalex.org/W2954631080,2019,Incentivizing evaluation with peer prediction and limited access to ground truth,,Incentivizing evaluation with peer prediction and limited access to ground truth,16
https://openalex.org/W2999944813,2020,Definability for model counting,,Definability for model counting,16
https://openalex.org/W3118156678,2020,A lightweight epistemic logic and its application to planning,,A lightweight epistemic logic and its application to planning,16
https://openalex.org/W3178176274,2021,Incremental computation for structured argumentation over dynamic DeLP knowledge bases,,Incremental computation for structured argumentation over dynamic DeLP knowledge bases,16
https://openalex.org/W3205483249,2022,Result diversification by multi-objective evolutionary algorithms with theoretical guarantees,,Result diversification by multi-objective evolutionary algorithms with theoretical guarantees,16
https://openalex.org/W3205573399,2021,On fair selection in the presence of implicit and differential variance,,On fair selection in the presence of implicit and differential variance,16
https://openalex.org/W2523181295,2016,On rejected arguments and implicit conflicts: The hidden power of argumentation semantics,,On rejected arguments and implicit conflicts: The hidden power of argumentation semantics,15
https://openalex.org/W2971901198,2020,X*: Anytime Multi-Agent Path Finding for Sparse Domains using Window-Based Iterative Repairs,,X*: Anytime Multi-Agent Path Finding for Sparse Domains using Window-Based Iterative Repairs,15
https://openalex.org/W2975321591,2019,On rational entailment for Propositional Typicality Logic,,On rational entailment for Propositional Typicality Logic,15
https://openalex.org/W3029510736,2020,On the equivalence of optimal recommendation sets and myopically optimal query sets,,On the equivalence of optimal recommendation sets and myopically optimal query sets,15
https://openalex.org/W4323307198,2023,AutoSTG+: An automatic framework to discover the optimal network for spatio-temporal graph prediction,,AutoSTG+: An automatic framework to discover the optimal network for spatio-temporal graph prediction,15
https://openalex.org/W812344646,2015,Optimal Sokoban solving using pattern databases with specific domain knowledge,,Optimal Sokoban solving using pattern databases with specific domain knowledge,15
https://openalex.org/W2267187671,2016,Tractability-preserving transformations of global cost functions,,Tractability-preserving transformations of global cost functions,14
https://openalex.org/W2617775294,2017,Discovering visual concept structure with sparse and incomplete tags,,Discovering visual concept structure with sparse and incomplete tags,14
https://openalex.org/W3019892117,2020,On the complexity of reasoning about opinion diffusion under majority dynamics,,On the complexity of reasoning about opinion diffusion under majority dynamics,14
https://openalex.org/W3030952400,2020,The logic of gossiping,,The logic of gossiping,14
https://openalex.org/W3120183571,2021,A semantics for Hybrid Probabilistic Logic programs with function symbols,,A semantics for Hybrid Probabilistic Logic programs with function symbols,14
https://openalex.org/W4319075655,2023,Mitigating robust overfitting via self-residual-calibration regularization,"&lt;p&gt;Overfitting in adversarial training has attracted the interest of researchers in the community of artificial intelligence and&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/computer-science/machine-learning""&gt;machine learning&lt;/a&gt;&nbsp;in recent years. To address this issue, in this paper we begin by evaluating the defense performances of several&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/engineering/instrument-calibration""&gt;calibration methods&lt;/a&gt;&nbsp;on various robust models. Our analysis and experiments reveal two intriguing properties:&nbsp;&lt;em&gt;1) a well-calibrated robust model is decreasing the confidence of robust model; 2) there is a trade-off between the confidences of natural and adversarial images&lt;/em&gt;. These new properties offer a straightforward insight into designing a simple but effective&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/engineering/regularization""&gt;regularization&lt;/a&gt;, called Self-Residual-Calibration (SRC). The proposed SRC calculates the absolute residual between adversarial and natural logit features corresponding to the ground-truth labels. Furthermore, we utilize the pinball loss to minimize the&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/engineering/quantile""&gt;quantile&lt;/a&gt;&nbsp;residual between them, resulting in more robust&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/engineering/regularization""&gt;regularization&lt;/a&gt;. Extensive experiments indicate that our SRC can effectively mitigate the overfitting problem while improving the robustness of state-of-the-art models. Importantly, SRC is complementary to various&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/engineering/regularization-method""&gt;regularization methods&lt;/a&gt;. When combined with them, we are capable of achieving the top-rank performance on the AutoAttack benchmark leaderboard.&lt;/p&gt;","Mitigating robust overfitting via self-residual-calibration regularization &lt;p&gt;Overfitting in adversarial training has attracted the interest of researchers in the community of artificial intelligence and&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/computer-science/machine-learning""&gt;machine learning&lt;/a&gt;&nbsp;in recent years. To address this issue, in this paper we begin by evaluating the defense performances of several&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/engineering/instrument-calibration""&gt;calibration methods&lt;/a&gt;&nbsp;on various robust models. Our analysis and experiments reveal two intriguing properties:&nbsp;&lt;em&gt;1) a well-calibrated robust model is decreasing the confidence of robust model; 2) there is a trade-off between the confidences of natural and adversarial images&lt;/em&gt;. These new properties offer a straightforward insight into designing a simple but effective&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/engineering/regularization""&gt;regularization&lt;/a&gt;, called Self-Residual-Calibration (SRC). The proposed SRC calculates the absolute residual between adversarial and natural logit features corresponding to the ground-truth labels. Furthermore, we utilize the pinball loss to minimize the&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/engineering/quantile""&gt;quantile&lt;/a&gt;&nbsp;residual between them, resulting in more robust&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/engineering/regularization""&gt;regularization&lt;/a&gt;. Extensive experiments indicate that our SRC can effectively mitigate the overfitting problem while improving the robustness of state-of-the-art models. Importantly, SRC is complementary to various&nbsp;&lt;a href=""https://www.sciencedirect.com/topics/engineering/regularization-method""&gt;regularization methods&lt;/a&gt;. When combined with them, we are capable of achieving the top-rank performance on the AutoAttack benchmark leaderboard.&lt;/p&gt;",14
https://openalex.org/W4320478046,2023,Fine-tuning transformers: Vocabulary transfer,,Fine-tuning transformers: Vocabulary transfer,14
https://openalex.org/W2438306999,2016,Learning general constraints in CSP,,Learning general constraints in CSP,13
https://openalex.org/W2739915423,2019,Scalable constraint-based virtual data center allocation,"Constraint-based techniques can solve challenging problems arising in highly diverse applications. This paper considers the problem of virtual data center (VDC) allocation, an important, emerging challenge for modern data center operators. To address this problem, we introduce Netsolver, a system for VDC allocation that is based on constraint solving. Netsolver represents a major improvement over existing approaches: it is sound, complete, and scalable, providing support for end-to-end, multi-path bandwidth guarantees across all the layers of hosting infrastructure, from servers to top-of-rack switches to aggregation switches to access routers. Netsolver scales to realistic data center sizes and VDC topologies, typically requiring just seconds to allocate VDCs of 5–15 virtual machines to physical data centers with 1000+ servers, maintaining this efficiency even when the data center is nearly saturated. In many cases, Netsolver can allocate 150%−300% as many total VDCs to the same physical data center as previous methods. Finally, we show how Netsolver can be extended with additional optimization constraints, such as VM affinity and hotspot minimization, demonstrating the flexibility of our approach. The performance and flexibility of Netsolver are made possible by our formalization of the VDC allocation problem in terms of multi-commodity flows, and the corresponding efficient handling of network flow problems in the underlying constraint solvers. This shows the importance of supporting flow-based constraints, which are more mature in ILP- vs. SMT-based constraint solving.","Scalable constraint-based virtual data center allocation Constraint-based techniques can solve challenging problems arising in highly diverse applications. This paper considers the problem of virtual data center (VDC) allocation, an important, emerging challenge for modern data center operators. To address this problem, we introduce Netsolver, a system for VDC allocation that is based on constraint solving. Netsolver represents a major improvement over existing approaches: it is sound, complete, and scalable, providing support for end-to-end, multi-path bandwidth guarantees across all the layers of hosting infrastructure, from servers to top-of-rack switches to aggregation switches to access routers. Netsolver scales to realistic data center sizes and VDC topologies, typically requiring just seconds to allocate VDCs of 5–15 virtual machines to physical data centers with 1000+ servers, maintaining this efficiency even when the data center is nearly saturated. In many cases, Netsolver can allocate 150%−300% as many total VDCs to the same physical data center as previous methods. Finally, we show how Netsolver can be extended with additional optimization constraints, such as VM affinity and hotspot minimization, demonstrating the flexibility of our approach. The performance and flexibility of Netsolver are made possible by our formalization of the VDC allocation problem in terms of multi-commodity flows, and the corresponding efficient handling of network flow problems in the underlying constraint solvers. This shows the importance of supporting flow-based constraints, which are more mature in ILP- vs. SMT-based constraint solving.",13
https://openalex.org/W2896487083,2019,"Query inseparability for <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si1.gif"" overflow=""scroll""><mml:mi mathvariant=""script"">ALC</mml:mi></mml:math> ontologies",,"Query inseparability for <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" altimg=""si1.gif"" overflow=""scroll""><mml:mi mathvariant=""script"">ALC</mml:mi></mml:math> ontologies",13
https://openalex.org/W2911544206,2019,Rendezvous in planar environments with obstacles and unknown initial distance,,Rendezvous in planar environments with obstacles and unknown initial distance,13
https://openalex.org/W3082775062,2020,Autoepistemic answer set programming,,Autoepistemic answer set programming,13
https://openalex.org/W3209269749,2021,Fast optimal and bounded suboptimal Euclidean pathfinding,,Fast optimal and bounded suboptimal Euclidean pathfinding,13
https://openalex.org/W4313216180,2022,Epistemic planning: Perspectives on the special issue,,Epistemic planning: Perspectives on the special issue,13
https://openalex.org/W2520134279,2016,Knowledge base exchange: The case of OWL 2 QL,,Knowledge base exchange: The case of OWL 2 QL,12
https://openalex.org/W2906550035,2018,Spatiotemporal recursive hyperspheric classification with an application to dynamic gesture recognition,,Spatiotemporal recursive hyperspheric classification with an application to dynamic gesture recognition,12
https://openalex.org/W2975245087,2021,Neural probabilistic logic programming in DeepProbLog,,Neural probabilistic logic programming in DeepProbLog,12
https://openalex.org/W2988046257,2019,Variable neighborhood search for graphical model energy minimization,,Variable neighborhood search for graphical model energy minimization,12
https://openalex.org/W3016366169,2021,First-order rewritability of ontology-mediated queries in linear temporal logic,,First-order rewritability of ontology-mediated queries in linear temporal logic,12
https://openalex.org/W3024467804,2020,Complexity of abstract argumentation under a claim-centric view,,Complexity of abstract argumentation under a claim-centric view,12
https://openalex.org/W3092698439,2023,Axiomatic characterization of PageRank,,Axiomatic characterization of PageRank,12
https://openalex.org/W3138915529,2021,PC-SyncBB: A privacy preserving collusion secure DCOP algorithm,,PC-SyncBB: A privacy preserving collusion secure DCOP algorithm,12
https://openalex.org/W3154829614,2021,Control complexity in Borda elections: Solving all open cases of offline control and some cases of online control,,Control complexity in Borda elections: Solving all open cases of offline control and some cases of online control,12
https://openalex.org/W3193425533,2021,"Overlapping communities and roles in networks with node attributes: Probabilistic graphical modeling, Bayesian formulation and variational inference",,"Overlapping communities and roles in networks with node attributes: Probabilistic graphical modeling, Bayesian formulation and variational inference",12
https://openalex.org/W4381893005,2023,Discovering agents,"Causal models of agents have been used to analyse the safety aspects of machine learning systems. But identifying agents is non-trivial – often the causal model is just assumed by the modeller without much justification – and modelling failures can lead to mistakes in the safety analysis. This paper proposes the first formal causal definition of agents – roughly that agents are systems that would adapt their policy if their actions influenced the world in a different way. From this we derive the first causal discovery algorithm for discovering the presence of agents from empirical data, given a set of variables and under certain assumptions. We also provide algorithms for translating between causal models and game-theoretic influence diagrams. We demonstrate our approach by resolving some previous confusions caused by incorrect causal modelling of agents.","Discovering agents Causal models of agents have been used to analyse the safety aspects of machine learning systems. But identifying agents is non-trivial – often the causal model is just assumed by the modeller without much justification – and modelling failures can lead to mistakes in the safety analysis. This paper proposes the first formal causal definition of agents – roughly that agents are systems that would adapt their policy if their actions influenced the world in a different way. From this we derive the first causal discovery algorithm for discovering the presence of agents from empirical data, given a set of variables and under certain assumptions. We also provide algorithms for translating between causal models and game-theoretic influence diagrams. We demonstrate our approach by resolving some previous confusions caused by incorrect causal modelling of agents.",12
https://openalex.org/W3093689670,2022,Solving zero-sum one-sided partially observable stochastic games,,Solving zero-sum one-sided partially observable stochastic games,11
https://openalex.org/W3101739879,2020,Using POMDPs for learning cost sensitive decision trees,,Using POMDPs for learning cost sensitive decision trees,11
https://openalex.org/W4220829591,2022,Decidability and complexity of action-based temporal planning over dense time,,Decidability and complexity of action-based temporal planning over dense time,11
https://openalex.org/W4292342541,2022,Preference-based inconsistency-tolerant query answering under existential rules,,Preference-based inconsistency-tolerant query answering under existential rules,11
https://openalex.org/W4309198198,2022,Strategyproof Allocation Mechanisms with Endowments and M-convex Distributional Constraints,,Strategyproof Allocation Mechanisms with Endowments and M-convex Distributional Constraints,11
https://openalex.org/W2074281485,2015,Temporally and spatially flexible plan execution for dynamic hybrid systems,,Temporally and spatially flexible plan execution for dynamic hybrid systems,10
https://openalex.org/W3005979468,2021,Analyzing Differentiable Fuzzy Logic Operators,,Analyzing Differentiable Fuzzy Logic Operators,10
https://openalex.org/W3087059466,2021,"CVPR 2020 continual learning in computer vision competition: Approaches, results, current challenges and future directions",,"CVPR 2020 continual learning in computer vision competition: Approaches, results, current challenges and future directions",10
https://openalex.org/W3104581462,2021,A general multi-agent epistemic planner based on higher-order belief change,,A general multi-agent epistemic planner based on higher-order belief change,10
https://openalex.org/W3133523710,2022,PredDiff: Explanations and interactions from conditional expectations,"PredDiff is a model-agnostic, local attribution method that is firmly rooted in probability theory. Its simple intuition is to measure prediction changes while marginalizing features. In this work, we clarify properties of PredDiff and its close connection to Shapley values. We stress important differences between classification and regression, which require a specific treatment within both formalisms. We extend PredDiff by introducing a new, well-founded measure for interaction effects between arbitrary feature subsets. The study of interaction effects represents an inevitable step towards a comprehensive understanding of black-box models and is particularly important for science applications. Equipped with our novel interaction measure, PredDiff is a promising model-agnostic approach for obtaining reliable, numerically inexpensive and theoretically sound attributions.","PredDiff: Explanations and interactions from conditional expectations PredDiff is a model-agnostic, local attribution method that is firmly rooted in probability theory. Its simple intuition is to measure prediction changes while marginalizing features. In this work, we clarify properties of PredDiff and its close connection to Shapley values. We stress important differences between classification and regression, which require a specific treatment within both formalisms. We extend PredDiff by introducing a new, well-founded measure for interaction effects between arbitrary feature subsets. The study of interaction effects represents an inevitable step towards a comprehensive understanding of black-box models and is particularly important for science applications. Equipped with our novel interaction measure, PredDiff is a promising model-agnostic approach for obtaining reliable, numerically inexpensive and theoretically sound attributions.",10
https://openalex.org/W4313550193,2023,Strategyproof Mechanism for Two-Sided Matching with Resource Allocation,"In this work, we consider a student-project-resource matching-allocation problem, where students have preferences over projects and the projects have preferences over students. In this problem, students and indivisible resources are many-to-one matched to projects whose capacities are endogenously determined by the resources allocated to them. Traditionally, this problem is decomposed into two separate problems: (1) resources are allocated to projects based on expectations (a resource allocation problem), and (2) students are matched to projects based on the capacities determined in the previous problem (a matching problem). Although both problems are well-understood, if the expectations used in the first are incorrect, we obtain a sub-optimal outcome. Thus, this problem should be solved as a whole without dividing it into two parts. We show that no strategyproof mechanism satisfies fairness and weak efficiency requirements. Given this impossibility result, we develop a new class of strategyproof mechanisms called Sample and Deferred Acceptance (SDA), which satisfies several properties on fairness and efficiency. We experimentally compare several SDA instances as well as existing mechanisms, and show that an SDA instance strikes a good balance of fairness and efficiency when students are divided into different types according to their preferences.","Strategyproof Mechanism for Two-Sided Matching with Resource Allocation In this work, we consider a student-project-resource matching-allocation problem, where students have preferences over projects and the projects have preferences over students. In this problem, students and indivisible resources are many-to-one matched to projects whose capacities are endogenously determined by the resources allocated to them. Traditionally, this problem is decomposed into two separate problems: (1) resources are allocated to projects based on expectations (a resource allocation problem), and (2) students are matched to projects based on the capacities determined in the previous problem (a matching problem). Although both problems are well-understood, if the expectations used in the first are incorrect, we obtain a sub-optimal outcome. Thus, this problem should be solved as a whole without dividing it into two parts. We show that no strategyproof mechanism satisfies fairness and weak efficiency requirements. Given this impossibility result, we develop a new class of strategyproof mechanisms called Sample and Deferred Acceptance (SDA), which satisfies several properties on fairness and efficiency. We experimentally compare several SDA instances as well as existing mechanisms, and show that an SDA instance strikes a good balance of fairness and efficiency when students are divided into different types according to their preferences.",10
https://openalex.org/W3107557607,2020,Game description language and dynamic epistemic logic compared,,Game description language and dynamic epistemic logic compared,9
https://openalex.org/W3183828382,2021,The complexity landscape of decompositional parameters for ILP: Programs with few global variables and constraints,"Integer Linear Programming (ILP) has a broad range of applications in various areas of artificial intelligence. Yet in spite of recent advances, we still lack a thorough understanding of which structural restrictions make ILP tractable. Here we study ILP instances consisting of a small number of ""global"" variables and/or constraints such that the remaining part of the instance consists of small and otherwise independent components; this is captured in terms of a structural measure we call fracture backdoors which generalizes, for instance, the well-studied class of N-fold ILP instances. Our main contributions can be divided into three parts. First, we formally develop fracture backdoors and obtain exact and approximation algorithms for computing these. Second, we exploit these backdoors to develop several new parameterized algorithms for ILP; the performance of these algorithms will naturally scale based on the number of global variables or constraints in the instance. Finally, we complement the developed algorithms with matching lower bounds. Altogether, our results paint a near-complete complexity landscape of ILP with respect to fracture backdoors.1","The complexity landscape of decompositional parameters for ILP: Programs with few global variables and constraints Integer Linear Programming (ILP) has a broad range of applications in various areas of artificial intelligence. Yet in spite of recent advances, we still lack a thorough understanding of which structural restrictions make ILP tractable. Here we study ILP instances consisting of a small number of ""global"" variables and/or constraints such that the remaining part of the instance consists of small and otherwise independent components; this is captured in terms of a structural measure we call fracture backdoors which generalizes, for instance, the well-studied class of N-fold ILP instances. Our main contributions can be divided into three parts. First, we formally develop fracture backdoors and obtain exact and approximation algorithms for computing these. Second, we exploit these backdoors to develop several new parameterized algorithms for ILP; the performance of these algorithms will naturally scale based on the number of global variables or constraints in the instance. Finally, we complement the developed algorithms with matching lower bounds. Altogether, our results paint a near-complete complexity landscape of ILP with respect to fracture backdoors.1",9
https://openalex.org/W3212226165,2021,On the impact of the performance metric on efficient algorithm configuration,,On the impact of the performance metric on efficient algorithm configuration,9
https://openalex.org/W3214496091,2024,Multi-objective meta-learning,,Multi-objective meta-learning,9
https://openalex.org/W4210893880,2022,"An abstract, logical approach to characterizing strong equivalence in non-monotonic knowledge representation formalisms",,"An abstract, logical approach to characterizing strong equivalence in non-monotonic knowledge representation formalisms",9
https://openalex.org/W4285403797,2022,Risk-averse policy optimization via risk-neutral policy optimization,,Risk-averse policy optimization via risk-neutral policy optimization,9
https://openalex.org/W4321486720,2023,On measuring inconsistency in definite and indefinite databases with denial constraints,"Real-world databases are often inconsistent. Although there has been an extensive body of work on handling inconsistency, little work has been done on measuring inconsistency in databases. In this paper, building on work done on measuring inconsistency in propositional knowledge bases, we explore inconsistency measures (IMs) for definite and indefinite databases with denial constraints. We first introduce database IMs that are inspired by well-established methods to quantify inconsistency in propositional knowledge bases, but are tailored to the relational database context where data is generally the reason for inconsistency, not the integrity constraints. Then, we analyze the compliance of the database IMs with rationality postulates for both definite and indefinite databases. Finally, we investigate the complexity of the inconsistency measurement problem as well as of the problems of deciding whether the inconsistency is lower than, greater than, or equal to a given threshold for both the definite and the indefinite cases.","On measuring inconsistency in definite and indefinite databases with denial constraints Real-world databases are often inconsistent. Although there has been an extensive body of work on handling inconsistency, little work has been done on measuring inconsistency in databases. In this paper, building on work done on measuring inconsistency in propositional knowledge bases, we explore inconsistency measures (IMs) for definite and indefinite databases with denial constraints. We first introduce database IMs that are inspired by well-established methods to quantify inconsistency in propositional knowledge bases, but are tailored to the relational database context where data is generally the reason for inconsistency, not the integrity constraints. Then, we analyze the compliance of the database IMs with rationality postulates for both definite and indefinite databases. Finally, we investigate the complexity of the inconsistency measurement problem as well as of the problems of deciding whether the inconsistency is lower than, greater than, or equal to a given threshold for both the definite and the indefinite cases.",9
https://openalex.org/W4366496760,2023,"ASP and subset minimality: Enumeration, cautious reasoning and MUSes","Answer Set Programming (ASP) is a well-known logic-based formalism that has been used to model and solve a variety of AI problems. For several years, ASP implementations primarily focused on the main computational task: the computation of one answer set of a (logic) program. Nonetheless, several AI problems, that can be conveniently modelled in ASP, require to enumerate solutions characterized by an optimality property that can be expressed in terms of subset-minimality with respect to some objective atoms. In this context, solutions are often either (i) answer sets that are subset-minimal w.r.t. the objective atoms or (ii) atoms that are contained in all subset-minimal answer sets, or (iii) sets of atoms that enforce the absence of answer sets on the ASP program at hand — such sets are referred to as minimal unsatisfiable subsets (MUSes). In all the above-mentioned cases, the corresponding computational task is currently not supported by plain state-of-the-art ASP solvers. In this paper, we study formally these tasks and fill the gap in current implementations by proposing several algorithms to enumerate MUSes and subset-minimal answer sets, as well as perform cautious reasoning on subset-minimal answer sets. We implement our algorithms on top of wasp and perform an experimental analysis on several hard benchmarks showing the good performance of our implementation.","ASP and subset minimality: Enumeration, cautious reasoning and MUSes Answer Set Programming (ASP) is a well-known logic-based formalism that has been used to model and solve a variety of AI problems. For several years, ASP implementations primarily focused on the main computational task: the computation of one answer set of a (logic) program. Nonetheless, several AI problems, that can be conveniently modelled in ASP, require to enumerate solutions characterized by an optimality property that can be expressed in terms of subset-minimality with respect to some objective atoms. In this context, solutions are often either (i) answer sets that are subset-minimal w.r.t. the objective atoms or (ii) atoms that are contained in all subset-minimal answer sets, or (iii) sets of atoms that enforce the absence of answer sets on the ASP program at hand — such sets are referred to as minimal unsatisfiable subsets (MUSes). In all the above-mentioned cases, the corresponding computational task is currently not supported by plain state-of-the-art ASP solvers. In this paper, we study formally these tasks and fill the gap in current implementations by proposing several algorithms to enumerate MUSes and subset-minimal answer sets, as well as perform cautious reasoning on subset-minimal answer sets. We implement our algorithms on top of wasp and perform an experimental analysis on several hard benchmarks showing the good performance of our implementation.",9
https://openalex.org/W4377030819,2023,Human performance consequences of normative and contrastive explanations: An experiment in machine learning for reliability maintenance,,Human performance consequences of normative and contrastive explanations: An experiment in machine learning for reliability maintenance,9
https://openalex.org/W4397001891,2024,Acquiring and modeling abstract commonsense knowledge via conceptualization,,Acquiring and modeling abstract commonsense knowledge via conceptualization,9
https://openalex.org/W2794629898,2018,Safe inductions and their applications in knowledge representation,,Safe inductions and their applications in knowledge representation,8
https://openalex.org/W3014119499,2020,"Compatibility, desirability, and the running intersection property",,"Compatibility, desirability, and the running intersection property",8
https://openalex.org/W3114036346,2022,Knowledge-based strategies for multi-agent teams playing against Nature,"We study teams of agents that play against Nature towards achieving a common objective. The agents are assumed to have imperfect information due to partial observability, and have no communication during the play of the game. We propose a natural notion of higher-order knowledge of agents. Based on this notion, we define a class of knowledge-based strategies, and consider the problem of synthesis of strategies of this class. We introduce a multi-agent extension, MKBSC, of the well-known knowledge-based subset construction applied to such games. Its iterative applications turn out to compute higher-order knowledge of the agents. We show how the MKBSC can be used for the design of knowledge-based strategy profiles, and investigate the transfer of existence of such strategies between the original game and in the iterated applications of the MKBSC, under some natural assumptions. We also relate and compare the “intensional” view on knowledge-based strategies based on explicit knowledge representation and update, with the “extensional” view on finite memory strategies based on finite transducers and show that, in a certain sense, these are equivalent.","Knowledge-based strategies for multi-agent teams playing against Nature We study teams of agents that play against Nature towards achieving a common objective. The agents are assumed to have imperfect information due to partial observability, and have no communication during the play of the game. We propose a natural notion of higher-order knowledge of agents. Based on this notion, we define a class of knowledge-based strategies, and consider the problem of synthesis of strategies of this class. We introduce a multi-agent extension, MKBSC, of the well-known knowledge-based subset construction applied to such games. Its iterative applications turn out to compute higher-order knowledge of the agents. We show how the MKBSC can be used for the design of knowledge-based strategy profiles, and investigate the transfer of existence of such strategies between the original game and in the iterated applications of the MKBSC, under some natural assumptions. We also relate and compare the “intensional” view on knowledge-based strategies based on explicit knowledge representation and update, with the “extensional” view on finite memory strategies based on finite transducers and show that, in a certain sense, these are equivalent.",8
https://openalex.org/W4294011232,2022,Risk verification of stochastic systems with neural network controllers,,Risk verification of stochastic systems with neural network controllers,8
https://openalex.org/W4320473640,2023,Accurate parameter estimation for safety-critical systems with unmodeled dynamics,,Accurate parameter estimation for safety-critical systems with unmodeled dynamics,8
https://openalex.org/W4384008764,2023,Fast and accurate data-driven goal recognition using process mining techniques,"The problem of goal recognition requests to automatically infer an accurate probability distribution over possible goals an autonomous agent is attempting to achieve in the environment. The state-of-the-art approaches for goal recognition operate under full knowledge of the environment and possible operations the agent can take. This knowledge, however, is often not available in real-world applications. Given historical observations of the agents' behaviors in the environment, we learn skill models that capture how the agents achieved the goals in the past. Next, given fresh observations of an agent, we infer their goals by diagnosing deviations between the observations and all the available skill models. We present a framework that serves as an outline for implementing such data-driven goal recognition systems and its instance system implemented using process mining techniques. The evaluations we conducted using our publicly available implementation confirm that the approach is well-defined, i.e., all system parameters impact its performance, has high accuracy over a wide range of synthetic and real-world domains, which is comparable with the more knowledge-demanding state-of-the-art approaches, and operates fast.","Fast and accurate data-driven goal recognition using process mining techniques The problem of goal recognition requests to automatically infer an accurate probability distribution over possible goals an autonomous agent is attempting to achieve in the environment. The state-of-the-art approaches for goal recognition operate under full knowledge of the environment and possible operations the agent can take. This knowledge, however, is often not available in real-world applications. Given historical observations of the agents' behaviors in the environment, we learn skill models that capture how the agents achieved the goals in the past. Next, given fresh observations of an agent, we infer their goals by diagnosing deviations between the observations and all the available skill models. We present a framework that serves as an outline for implementing such data-driven goal recognition systems and its instance system implemented using process mining techniques. The evaluations we conducted using our publicly available implementation confirm that the approach is well-defined, i.e., all system parameters impact its performance, has high accuracy over a wide range of synthetic and real-world domains, which is comparable with the more knowledge-demanding state-of-the-art approaches, and operates fast.",8
https://openalex.org/W601027804,2015,Automatic construction of optimal static sequential portfolios for AI planning and beyond,,Automatic construction of optimal static sequential portfolios for AI planning and beyond,8
https://openalex.org/W2996464769,2019,An Introduction to the Planning Domain Definition Language (PDDL): Book review,,An Introduction to the Planning Domain Definition Language (PDDL): Book review,7
https://openalex.org/W3042974867,2021,Toward personalized XAI: A case study in intelligent tutoring systems,,Toward personalized XAI: A case study in intelligent tutoring systems,7
https://openalex.org/W3117713512,2021,Logic Tensor Networks,,Logic Tensor Networks,7
https://openalex.org/W3176276744,2023,Better bounds on the adaptivity gap of influence maximization under full-adoption feedback,,Better bounds on the adaptivity gap of influence maximization under full-adoption feedback,7
https://openalex.org/W4300717047,2022,Convolutional spectral kernel learning with generalization guarantees,,Convolutional spectral kernel learning with generalization guarantees,7
https://openalex.org/W4320718721,2023,Post-trained convolution networks for single image super-resolution,,Post-trained convolution networks for single image super-resolution,7
https://openalex.org/W4362588063,2023,The first AI4TSP competition: Learning to solve stochastic routing problems,,The first AI4TSP competition: Learning to solve stochastic routing problems,7
https://openalex.org/W4379472738,2023,Spectral complexity-scaled generalisation bound of complex-valued neural networks,,Spectral complexity-scaled generalisation bound of complex-valued neural networks,7
https://openalex.org/W4393132112,2024,"Almost proportional allocations of indivisible chores: Computation, approximation and efficiency",,"Almost proportional allocations of indivisible chores: Computation, approximation and efficiency",7
https://openalex.org/W3133162735,2021,Predicting winner and estimating margin of victory in elections using sampling,,Predicting winner and estimating margin of victory in elections using sampling,6
https://openalex.org/W4309635285,2022,Regret minimization in online Bayesian persuasion: Handling adversarial receiver's types under full and partial feedback models,,Regret minimization in online Bayesian persuasion: Handling adversarial receiver's types under full and partial feedback models,6
